0 0 
145 142 19
146 145 19
146 146 19
146 145 19
148 146 19
147 146 19
146 145 19
148 146 19
148 146 19
147 145 19
148 146 19
147 146 19
146 145 19
148 146 19
148 146 18
146 145 18
148 146 18
148 147 18
147 146 17
150 147 17
148 147 17
147 146 17
150 147 17
147 146 17
148 148 17
148 147 17
147 146 17
150 148 17
148 147 17
147 146 17
148 147 17
150 148 17
148 146 16
150 147 16
148 148 16
148 147 15
150 148 15
150 148 15
148 148 15
151 150 15
151 150 15
150 148 15
151 150 15
152 151 15
150 147 15
151 150 15
151 150 15
150 148 15
151 150 14
152 150 14
150 148 14
151 150 14
151 151 14
150 148 14
151 151 13
150 150 13
152 151 13
152 152 13
151 150 13
152 152 13
152 151 13
151 150 13
152 152 13
152 152 13
151 150 13
152 151 13
152 152 13
151 150 13
152 151 12
152 152 12
150 150 12
152 152 11
152 152 11
150 151 11
152 152 11
152 152 11
151 151 10
153 152 10
153 152 10
151 151 10
153 153 10
153 153 10
151 151 10
153 152 10
153 153 10
151 151 10
152 153 10
152 151 10
152 153 9
152 153 9
151 152 9
153 153 9
153 153 8
152 151 8
153 153 7
153 153 7
153 152 7
155 155 7
153 155 7
152 152 7
155 153 7
155 155 8
152 153 8
155 153 8
155 153 8
153 152 8
153 155 8
153 153 8
152 152 7
155 155 7
153 155 7
152 152 7
155 155 6
155 155 6
152 153 6
155 153 6
155 155 5
153 153 5
155 155 5
155 155 5
155 155 5
155 156 5
153 153 5
156 155 5
156 156 5
153 153 5
156 155 5
156 156 5
155 153 5
156 156 5
155 155 5
153 153 5
155 156 4
155 155 4
153 152 4
156 155 4
155 156 3
153 153 3
155 155 2
156 156 2
153 153 2
155 156 2
155 155 2
153 152 2
156 155 2
155 156 2
153 153 2
155 156 2
155 156 2
153 153 2
155 155 2
153 153 2
155 155 1
156 155 1
153 153 0
156 156 0
156 156 0
155 155 0
156 157 1
156 156 1
155 153 1
156 155 1
155 155 1
153 153 1
156 156 1
156 156 1
153 153 1
156 156 1
156 155 1
153 153 2
155 155 2
155 155 2
153 153 3
156 155 3
155 155 3
153 153 3
155 155 4
155 155 4
153 153 4
156 155 4
156 156 4
153 155 4
156 156 4
155 153 4
155 155 4
156 156 4
153 153 4
156 155 4
156 155 4
155 153 4
155 156 4
155 156 4
153 153 4
155 155 4
156 155 5
153 153 5
155 155 5
155 156 5
153 153 6
155 156 6
156 155 6
153 152 6
155 155 7
155 156 7
153 153 7
156 155 7
155 155 7
152 152 7
153 155 7
153 153 7
152 151 7
153 153 7
153 153 7
151 152 7
153 153 7
152 153 7
153 153 8
153 155 8
152 152 8
153 155 9
153 155 9
152 152 9
153 153 9
153 153 9
151 153 10
152 153 10
152 153 10
151 152 10
152 153 10
152 153 10
151 151 10
153 153 10
153 153 10
152 152 10
152 153 10
153 153 10
152 152 10
153 153 10
153 153 11
151 151 11
152 152 12
153 152 12
151 151 12
152 153 12
152 152 13
150 151 13
151 152 13
150 151 13
152 152 13
151 151 13
150 150 13
151 152 13
151 152 13
148 150 13
151 152 13
151 152 14
148 150 14
151 152 14
150 152 14
148 151 14
151 151 15
151 151 15
148 150 16
150 152 16
148 152 16
147 150 16
150 151 16
150 151 16
147 150 16
150 151 16
148 151 16
147 150 16
150 151 16
148 151 16
147 150 16
148 151 16
148 151 16
147 150 16
148 151 17
146 148 17
147 150 17
147 150 17
146 148 18
147 150 18
147 150 18
145 148 18
146 150 19
146 150 19
145 148 19
146 148 19
145 148 19
145 147 19
145 148 19
145 148 19
143 147 19
145 148 19
145 148 19
143 147 19
145 148 19
146 148 19
142 147 19
145 148 19
145 148 19
143 147 19
145 148 19
146 148 20
143 147 20
145 150 20
145 150 20
143 147 20
145 150 21
143 147 21
143 148 21
145 147 21
141 145 21
142 147 21
142 147 22
142 146 22
142 148 22
143 147 22
141 146 22
141 147 22
142 147 22
140 145 22
141 147 22
140 146 22
138 145 22
141 146 22
141 146 22
138 146 22
140 146 22
141 146 22
140 146 23
141 147 23
141 146 23
138 145 23
140 146 24
141 147 24
138 145 24
140 146 24
140 146 25
138 143 25
138 146 25
137 143 25
137 145 26
138 145 26
136 143 26
137 145 26
137 145 26
135 142 26
136 143 26
136 145 26
135 142 26
136 143 26
136 145 26
133 142 26
136 143 26
136 143 26
135 142 26
136 143 26
136 143 26
135 142 26
136 143 26
137 145 26
133 142 26
136 145 26
136 143 26
135 143 26
136 143 26
136 145 26
133 142 26
136 145 27
136 143 27
133 142 27
135 143 27
133 142 28
133 143 28
135 142 28
132 141 28
133 143 28
133 142 28
131 140 28
133 142 29
132 141 29
132 141 29
132 141 29
132 141 29
131 140 29
131 141 29
132 141 29
130 140 29
131 140 29
131 141 29
130 140 29
132 141 29
131 141 29
130 140 29
131 141 29
131 140 29
130 138 29
131 141 29
130 140 30
130 140 30
131 141 30
130 140 30
128 138 30
130 140 30
127 138 30
128 140 31
130 140 31
127 138 31
128 140 31
127 138 31
127 138 31
127 140 30
127 138 30
126 137 30
127 140 30
128 138 29
127 138 29
128 140 29
130 140 28
128 138 28
130 141 28
131 141 28
130 140 28
132 141 27
132 142 27
131 140 27
133 143 27
133 142 27
132 141 27
133 142 27
133 143 27
132 141 27
133 143 27
133 143 27
132 141 27
133 142 26
133 141 26
133 142 26
133 143 25
133 141 25
135 143 24
135 143 24
135 142 24
136 145 24
137 145 24
136 143 24
138 145 24
138 145 24
136 145 24
138 146 24
138 145 24
137 143 24
138 145 24
138 145 23
137 145 23
138 146 22
140 146 22
138 145 21
140 146 21
141 146 21
140 146 21
142 147 21
143 147 21
141 146 21
142 147 21
142 147 21
141 146 21
143 146 20
141 145 20
143 147 19
143 147 18
142 146 18
143 148 18
143 148 18
143 148 18
146 150 18
146 150 18
145 147 18
146 150 18
146 150 18
145 147 18
146 150 18
147 150 18
145 148 17
146 150 16
146 150 16
145 148 16
147 150 16
147 150 16
146 150 15
148 150 15
148 150 15
147 150 15
150 152 15
148 151 15
147 150 15
150 152 15
150 151 15
148 151 15
148 151 15
148 150 15
148 151 14
150 152 13
147 150 13
150 151 13
150 151 13
148 151 13
151 151 12
151 152 12
150 151 12
151 152 12
151 152 12
150 151 12
152 152 12
153 152 12
150 150 12
152 152 12
152 152 12
150 151 12
151 152 11
152 152 10
151 151 10
151 153 10
152 152 9
151 151 9
152 153 9
152 155 9
152 153 9
153 155 9
153 155 9
151 152 9
152 153 9
152 153 9
153 155 9
153 153 9
151 152 8
152 153 8
152 153 8
152 152 7
153 155 7
155 153 7
152 152 7
153 153 6
153 153 6
152 153 6
155 155 6
156 155 6
153 153 6
155 156 6
155 155 6
155 153 6
155 155 6
155 155 6
153 152 6
155 155 5
155 155 5
153 153 5
155 155 5
155 155 5
152 152 4
155 155 4
155 155 4
153 153 3
155 155 3
153 153 3
155 155 3
156 155 3
153 153 3
156 156 3
155 155 3
152 153 3
155 155 3
156 155 3
153 153 3
155 156 3
155 155 3
153 153 3
155 155 2
155 155 2
152 153 1
155 155 1
155 155 1
152 153 1
155 155 0
156 156 0
153 155 0
157 156 0
157 156 0
156 155 0
157 157 0
157 157 0
155 155 0
156 157 0
157 156 0
156 155 0
156 156 0
156 155 0
157 156 0
157 157 0
155 156 0
157 157 0
157 156 0
157 155 0
157 156 0
157 156 0
156 155 0
157 156 0
157 156 0
155 155 0
157 156 0
158 156 0
156 155 0
157 157 0
157 156 0
156 156 0
156 157 0
158 156 0
155 155 0
157 157 0
157 157 0
156 155 0
157 156 0
157 157 0
156 155 0
157 156 0
157 157 
