106; 0.05
106; 0.05
106; 0.05
106; 0.05
106; 0.05
105; 0.05
106; 0.05
106; 0.05
106; 0.05
106; 0.05
107; 0.05
106; 0.05
106; 0.05
106; 0.05
106; 0.05
106; 0.05
106; 0.05
106; 0.05
106; 0.05
107; 0.05
106; 0.05
106; 0.05
106; 0.05
105; 0.05
105; 0.05
105; 0.05
106; 0.05
106; 0.05
106; 0.05
106; 0.05
106; 0.05
106; 0.05
106; 0.05
106; 0.05
106; 0.05
105; 0.05
106; 0.05
106; 0.05
106; 0.05
106; 0.05
106; 0.05
106; 0.05
106; 0.05
106; 0.05
106; 0.05
107; 0.09
116; 0.09
122; 0.09
127; 0.09
131; 0.09
133; 0.09
136; 0.09
136; 0.09
137; 0.09
138; 0.09
138; 0.09
140; 0.09
141; 0.09
141; 0.09
141; 0.09
141; 0.09
141; 0.09
141; 0.09
142; 0.09
141; 0.09
141; 0.09
141; 0.09
141; 0.09
142; 0.09
141; 0.09
141; 0.09
142; 0.09
141; 0.09
141; 0.09
142; 0.09
140; 0.09
141; 0.09
141; 0.09
142; 0.09
142; 0.09
142; 0.09
142; 0.09
141; 0.09
141; 0.09
141; 0.09
140; 0.09
142; 0.09
142; 0.09
142; 0.09
142; 0.09
142; 0.09
142; 0.09
142; 0.09
141; 0.09
141; 0.09
141; 0.09
141; 0.09
141; 0.09
141; 0.09
142; 0.09
141; 0.09
141; 0.09
142; 0.09
142; 0.09
141; 0.09
140; 0.09
141; 0.09
141; 0.09
142; 0.09
141; 0.09
141; 0.09
142; 0.09
141; 0.09
141; 0.09
142; 0.09
140; 0.09
142; 0.09
141; 0.09
141; 0.09
142; 0.09
141; 0.09
142; 0.09
142; 0.09
142; 0.09
142; 0.09
140; 0.09
141; 0.09
142; 0.09
142; 0.09
141; 0.09
142; 0.09
141; 0.09
141; 0.09
141; 0.09
142; 0.09
141; 0.09
141; 0.09
141; 0.09
142; 0.09
141; 0.09
141; 0.09
142; 0.09
142; 0.09
141; 0.09
141; 0.09
140; 0.06
135; 0.06
131; 0.06
127; 0.06
125; 0.06
122; 0.06
121; 0.06
120; 0.06
120; 0.06
117; 0.06
116; 0.06
117; 0.06
117; 0.06
116; 0.06
116; 0.06
116; 0.06
116; 0.06
115; 0.06
115; 0.06
116; 0.06
115; 0.06
116; 0.06
115; 0.06
115; 0.06
115; 0.06
115; 0.06
116; 0.06
116; 0.06
116; 0.06
116; 0.06
115; 0.06
116; 0.06
116; 0.06
116; 0.06
116; 0.06
116; 0.06
116; 0.06
116; 0.06
116; 0.06
117; 0.06
115; 0.06
116; 0.06
116; 0.06
116; 0.06
116; 0.06
116; 0.06
115; 0.06
115; 0.06
115; 0.06
115; 0.06
115; 0.06
116; 0.06
116; 0.06
116; 0.06
116; 0.06
116; 0.06
116; 0.06
116; 0.06
116; 0.06
116; 0.06
115; 0.06
116; 0.06
116; 0.06
116; 0.06
116; 0.06
116; 0.06
116; 0.06
116; 0.06
116; 0.06
116; 0.06
113; 0.06
115; 0.06
116; 0.06
116; 0.06
116; 0.06
116; 0.06
115; 0.06
115; 0.06
115; 0.06
115; 0.06
115; 0.06
116; 0.06
116; 0.06
117; 0.06
116; 0.06
116; 0.06
116; 0.06
115; 0.06
115; 0.06
115; 0.06
113; 0.06
115; 0.06
115; 0.06
116; 0.06
116; 0.06
116; 0.06
116; 0.06
116; 0.06
116; 0.06
116; 0.06
122; 0.20
153; 0.20
175; 0.20
188; 0.20
196; 0.20
202; 0.20
206; 0.20
208; 0.20
210; 0.20
211; 0.20
211; 0.20
213; 0.20
213; 0.20
215; 0.20
215; 0.20
215; 0.20
215; 0.20
215; 0.20
215; 0.20
216; 0.20
213; 0.20
215; 0.20
216; 0.20
216; 0.20
216; 0.20
216; 0.20
216; 0.20
216; 0.20
215; 0.20
216; 0.20
213; 0.20
217; 0.20
215; 0.20
216; 0.20
216; 0.20
215; 0.20
216; 0.20
216; 0.20
217; 0.20
216; 0.20
213; 0.20
216; 0.20
216; 0.20
216; 0.20
216; 0.20
216; 0.20
216; 0.20
216; 0.20
215; 0.20
216; 0.20
215; 0.20
216; 0.20
215; 0.20
216; 0.20
216; 0.20
216; 0.20
216; 0.20
216; 0.20
216; 0.20
216; 0.20
213; 0.20
216; 0.20
216; 0.20
216; 0.20
216; 0.20
216; 0.20
216; 0.20
216; 0.20
216; 0.20
215; 0.20
213; 0.20
216; 0.20
217; 0.20
216; 0.20
216; 0.20
216; 0.20
216; 0.20
216; 0.20
216; 0.20
216; 0.20
213; 0.20
216; 0.20
216; 0.20
216; 0.20
215; 0.20
216; 0.20
216; 0.20
215; 0.20
216; 0.20
216; 0.20
213; 0.20
216; 0.20
215; 0.20
216; 0.20
216; 0.20
216; 0.20
216; 0.20
215; 0.20
216; 0.20
216; 0.20
210; 0.13
202; 0.13
195; 0.13
188; 0.13
183; 0.13
180; 0.13
177; 0.13
176; 0.13
175; 0.13
173; 0.13
171; 0.13
171; 0.13
171; 0.13
171; 0.13
171; 0.13
172; 0.13
171; 0.13
171; 0.13
171; 0.13
171; 0.13
170; 0.13
171; 0.13
171; 0.13
171; 0.13
171; 0.13
171; 0.13
171; 0.13
171; 0.13
171; 0.13
171; 0.13
168; 0.13
170; 0.13
171; 0.13
171; 0.13
171; 0.13
171; 0.13
170; 0.13
171; 0.13
171; 0.13
171; 0.13
170; 0.13
171; 0.13
171; 0.13
171; 0.13
171; 0.13
172; 0.13
171; 0.13
171; 0.13
171; 0.13
171; 0.13
168; 0.13
171; 0.13
171; 0.13
171; 0.13
171; 0.13
171; 0.13
171; 0.13
172; 0.13
171; 0.13
171; 0.13
170; 0.13
172; 0.13
171; 0.13
171; 0.13
172; 0.13
171; 0.13
171; 0.13
172; 0.13
171; 0.13
171; 0.13
168; 0.13
171; 0.13
171; 0.13
171; 0.13
171; 0.13
171; 0.13
171; 0.13
171; 0.13
171; 0.13
171; 0.13
170; 0.13
171; 0.13
171; 0.13
171; 0.13
171; 0.13
171; 0.13
172; 0.13
172; 0.13
171; 0.13
171; 0.13
170; 0.13
172; 0.13
171; 0.13
171; 0.13
172; 0.13
171; 0.13
171; 0.13
171; 0.13
171; 0.13
171; 0.13
168; 0.07
160; 0.07
152; 0.07
146; 0.07
141; 0.07
138; 0.07
135; 0.07
133; 0.07
131; 0.07
130; 0.07
128; 0.07
128; 0.07
127; 0.07
128; 0.07
127; 0.07
127; 0.07
126; 0.07
126; 0.07
127; 0.07
126; 0.07
125; 0.07
126; 0.07
125; 0.07
126; 0.07
126; 0.07
126; 0.07
126; 0.07
126; 0.07
125; 0.07
125; 0.07
123; 0.07
125; 0.07
125; 0.07
125; 0.07
126; 0.07
126; 0.07
126; 0.07
126; 0.07
125; 0.07
125; 0.07
125; 0.07
126; 0.07
126; 0.07
125; 0.07
125; 0.07
126; 0.07
126; 0.07
125; 0.07
126; 0.07
126; 0.07
123; 0.07
125; 0.07
126; 0.07
126; 0.07
126; 0.07
126; 0.07
125; 0.07
125; 0.07
126; 0.07
126; 0.07
123; 0.07
126; 0.07
125; 0.07
125; 0.07
125; 0.07
125; 0.07
126; 0.07
126; 0.07
125; 0.07
125; 0.07
125; 0.07
125; 0.07
125; 0.07
126; 0.07
125; 0.07
126; 0.07
125; 0.07
126; 0.07
125; 0.07
125; 0.07
123; 0.07
125; 0.07
126; 0.07
125; 0.07
126; 0.07
125; 0.07
126; 0.07
125; 0.07
126; 0.07
125; 0.07
125; 0.07
125; 0.07
126; 0.07
125; 0.07
126; 0.07
125; 0.07
125; 0.07
126; 0.07
125; 0.07
126; 0.07
120; 0.00
105; 0.00
88; 0.00
75; 0.00
61; 0.00
50; 0.00
40; 0.00
30; 0.00
22; 0.00
13; 0.00
6; 0.00
1; 0.00
1; 0.00
0; 0.00
0; 0.00
0; 0.00
0; 0.00
0; 0.00
0; 0.00
0; 0.00
0; 0.00
0; 0.00
0; 0.00
0; 0.00
0; 0.00
0; 0.00
0; 0.00
0; 0.00
0; 0.00
0; 0.00
0; 0.00
